"dates","Los Angeles","New York","Chicago","Dallas/Fort Worth","Houston"
"1987-10-25",10.1428571428571,18.1428571428571,7.28571428571429,2.85714285714286,1.57142857142857
"1987-11-01",11.5714285714286,15.4285714285714,9.85714285714286,2.85714285714286,2
"1987-11-08",11.2857142857143,14.8571428571429,8.28571428571429,3.57142857142857,3
"1987-11-15",11.8571428571429,14.1428571428571,7,2.42857142857143,1.28571428571429
"1987-11-22",10.7142857142857,16.4285714285714,8.28571428571429,3.85714285714286,2.14285714285714
"1987-11-29",11.5714285714286,14,7.57142857142857,3.57142857142857,1.85714285714286
"1987-12-06",14.7142857142857,15,6.71428571428571,3.71428571428571,3.28571428571429
"1987-12-13",15.4285714285714,13.7142857142857,8.28571428571429,3.28571428571429,2.28571428571429
"1987-12-20",14.5714285714286,16.7142857142857,10.7142857142857,3.85714285714286,1.71428571428571
"1987-12-27",15.2857142857143,15.5714285714286,9.85714285714286,3.71428571428571,1.71428571428571
"1988-01-03",16.8571428571429,15.2857142857143,12.2857142857143,4.85714285714286,2.71428571428571
"1988-01-10",15,17.7142857142857,9.42857142857143,4.71428571428571,3.14285714285714
"1988-01-17",19,18,11.4285714285714,5,3.57142857142857
"1988-01-24",21.1428571428571,16.4285714285714,9.42857142857143,4.42857142857143,4.28571428571429
"1988-01-31",25.2857142857143,17.2857142857143,8.42857142857143,4.28571428571429,4.42857142857143
"1988-02-07",24.1428571428571,18,8.71428571428571,4.14285714285714,5.85714285714286
"1988-02-14",24.8571428571429,18.7142857142857,9.42857142857143,4.85714285714286,3.71428571428571
"1988-02-21",24.1428571428571,21.4285714285714,9.57142857142857,5,4.42857142857143
"1988-02-28",21.2857142857143,18.8571428571429,10.1428571428571,4.71428571428571,3.85714285714286
"1988-03-06",18.2857142857143,20,8.85714285714286,5.28571428571429,3.57142857142857
"1988-03-13",15.8571428571429,22.8571428571429,11.5714285714286,4.28571428571429,3
"1988-03-20",16,19.5714285714286,10.5714285714286,4,2.85714285714286
"1988-03-27",16.1428571428571,18.8571428571429,9.42857142857143,3.28571428571429,3.42857142857143
"1988-04-03",11.8571428571429,17,9.42857142857143,4,3
"1988-04-10",13.8571428571429,19.7142857142857,11.1428571428571,4.42857142857143,2.71428571428571
"1988-04-17",13.1428571428571,14.4285714285714,8.28571428571429,3.85714285714286,2.28571428571429
"1988-04-24",12,15,12.8571428571429,3.57142857142857,2.28571428571429
"1988-05-01",8.57142857142857,15.2857142857143,11,3.28571428571429,3.42857142857143
"1988-05-08",12,12.2857142857143,9.28571428571429,3.71428571428571,2.28571428571429
"1988-05-15",13.7142857142857,14,9.71428571428571,3.14285714285714,1.57142857142857
"1988-05-22",13.1428571428571,13.4285714285714,7.42857142857143,3.14285714285714,1.85714285714286
"1988-05-29",10.5714285714286,15.5714285714286,7.57142857142857,3.57142857142857,3.71428571428571
"1988-06-05",11.7142857142857,13,9,2.28571428571429,2.57142857142857
"1988-06-12",11.1428571428571,10.5714285714286,9.57142857142857,5.42857142857143,2.14285714285714
"1988-06-19",11.5714285714286,15.7142857142857,8.42857142857143,3.14285714285714,3
"1988-06-26",11.1428571428571,13.1428571428571,8.71428571428571,3,2
"1988-07-03",13.1428571428571,11.2857142857143,7,3.28571428571429,2.42857142857143
"1988-07-10",10.8571428571429,13.1428571428571,6.85714285714286,2.28571428571429,2.28571428571429
"1988-07-17",12.2857142857143,13.2857142857143,7.14285714285714,2.28571428571429,1.71428571428571
"1988-07-24",11,12.2857142857143,8.57142857142857,2.85714285714286,2.14285714285714
"1988-07-31",11.1428571428571,14.1428571428571,7.57142857142857,3,3
"1988-08-07",10.1428571428571,15.1428571428571,7.42857142857143,2.28571428571429,3.28571428571429
"1988-08-14",10.5714285714286,15.1428571428571,7.85714285714286,2.71428571428571,2.14285714285714
"1988-08-21",11.5714285714286,14.5714285714286,7.71428571428571,2.85714285714286,2.42857142857143
"1988-08-28",10.2857142857143,14.4285714285714,7.42857142857143,2.85714285714286,2.14285714285714
"1988-09-04",9.85714285714286,13.1428571428571,8.57142857142857,3,1.71428571428571
"1988-09-11",12.2857142857143,12.8571428571429,10.4285714285714,1.85714285714286,1.57142857142857
"1988-09-18",9.71428571428571,13.2857142857143,6.57142857142857,2.28571428571429,2.14285714285714
"1988-09-25",11.8571428571429,14.5714285714286,7.14285714285714,2.85714285714286,2
"1988-10-02",11.2857142857143,12.5714285714286,7.57142857142857,3.28571428571429,1.57142857142857
"1988-10-09",10.2857142857143,15.2857142857143,8.14285714285714,3.14285714285714,2.57142857142857
"1988-10-16",12.5714285714286,14.2857142857143,10.1428571428571,3.28571428571429,2.42857142857143
"1988-10-23",12.5714285714286,18.2857142857143,7.57142857142857,2.28571428571429,3.42857142857143
"1988-10-30",9.28571428571429,13.8571428571429,8.14285714285714,3.14285714285714,2
"1988-11-06",11.7142857142857,16.4285714285714,9.71428571428571,2.85714285714286,2.85714285714286
"1988-11-13",10,17.5714285714286,8.71428571428571,4.71428571428571,2.71428571428571
"1988-11-20",10.4285714285714,15.5714285714286,8.71428571428571,3.71428571428571,2.28571428571429
"1988-11-27",13,16.2857142857143,9,4.42857142857143,2.28571428571429
"1988-12-04",13.4285714285714,14.1428571428571,7.14285714285714,4,2.14285714285714
"1988-12-11",14.1428571428571,14.4285714285714,8,4.28571428571429,1.42857142857143
"1988-12-18",17.4285714285714,17.5714285714286,8.28571428571429,3.71428571428571,2.57142857142857
"1988-12-25",16,19.5714285714286,10.4285714285714,3.42857142857143,4
"1989-01-01",13.8571428571429,17.7142857142857,10,5,3.71428571428571
"1989-01-08",20.2857142857143,20,8.85714285714286,5.85714285714286,3.14285714285714
"1989-01-15",21,20.5714285714286,10.7142857142857,6.14285714285714,4.28571428571429
"1989-01-22",30.7142857142857,17.8571428571429,9.71428571428571,4.71428571428571,3.42857142857143
"1989-01-29",32.4285714285714,14.4285714285714,10.8571428571429,4.85714285714286,3.14285714285714
"1989-02-05",29.8571428571429,19.8571428571429,9.85714285714286,5,4.28571428571429
"1989-02-12",30.2857142857143,20.5714285714286,12.4285714285714,5.71428571428571,4
"1989-02-19",22.7142857142857,16.7142857142857,10.8571428571429,7.28571428571429,5.42857142857143
"1989-02-26",21.4285714285714,20.7142857142857,13.4285714285714,4,2.71428571428571
"1989-03-05",21.4285714285714,19.1428571428571,12.4285714285714,6,3
"1989-03-12",17.5714285714286,17.7142857142857,13,4,3.57142857142857
"1989-03-19",14.5714285714286,17.2857142857143,9.57142857142857,5.71428571428571,2.28571428571429
"1989-03-26",14.4285714285714,20,10.4285714285714,5.14285714285714,3
"1989-04-02",9.57142857142857,16.1428571428571,11.7142857142857,2.85714285714286,2.57142857142857
"1989-04-09",15.8571428571429,16.2857142857143,11.1428571428571,2.85714285714286,2.71428571428571
"1989-04-16",13.7142857142857,15.4285714285714,9.85714285714286,4.85714285714286,2.14285714285714
"1989-04-23",12,16.2857142857143,8.42857142857143,3.14285714285714,1.85714285714286
"1989-04-30",13.2857142857143,16,8.85714285714286,2.28571428571429,2.71428571428571
"1989-05-07",12.1428571428571,14.5714285714286,11.1428571428571,2.14285714285714,3.14285714285714
"1989-05-14",11.1428571428571,12.7142857142857,11.4285714285714,3.42857142857143,2.42857142857143
"1989-05-21",10.1428571428571,14.8571428571429,11.5714285714286,3.14285714285714,2.57142857142857
"1989-05-28",12,14.8571428571429,7.85714285714286,2.71428571428571,2.85714285714286
"1989-06-04",11,14,8.71428571428571,2,2.57142857142857
"1989-06-11",11.5714285714286,12.1428571428571,9.14285714285714,2.85714285714286,1.42857142857143
"1989-06-18",10.4285714285714,13.5714285714286,9,5.14285714285714,1
"1989-06-25",12.2857142857143,15.1428571428571,7.85714285714286,3,2
"1989-07-02",12.7142857142857,14.5714285714286,8.85714285714286,3,1.71428571428571
"1989-07-09",12.1428571428571,11.2857142857143,7,2.71428571428571,2.28571428571429
"1989-07-16",10.8571428571429,16.7142857142857,7.28571428571429,1.57142857142857,2.14285714285714
"1989-07-23",11.4285714285714,17.7142857142857,6.42857142857143,1.71428571428571,2.14285714285714
"1989-07-30",11.7142857142857,13.2857142857143,7.28571428571429,3.28571428571429,2.57142857142857
"1989-08-06",8.57142857142857,13,7.57142857142857,2.85714285714286,1.57142857142857
"1989-08-13",9.14285714285714,14.5714285714286,8.42857142857143,2.85714285714286,1.85714285714286
"1989-08-20",13,13.2857142857143,7.85714285714286,2.28571428571429,2
"1989-08-27",9,11.2857142857143,7.42857142857143,2.42857142857143,2.42857142857143
"1989-09-03",10,10,8,2.28571428571429,1.71428571428571
"1989-09-10",12,16.2857142857143,10,2.71428571428571,2.42857142857143
"1989-09-17",12.1428571428571,14.1428571428571,6.71428571428571,2.85714285714286,1.14285714285714
"1989-09-24",13.5714285714286,12.1428571428571,10.8571428571429,3.28571428571429,2.14285714285714
"1989-10-01",10.5714285714286,12.4285714285714,9.71428571428571,2.42857142857143,2
"1989-10-08",8.85714285714286,9.71428571428571,8.85714285714286,3.28571428571429,2.85714285714286
"1989-10-15",10.1428571428571,11.7142857142857,8.85714285714286,2.57142857142857,2.28571428571429
"1989-10-22",13,14,8.85714285714286,3.42857142857143,2
"1989-10-29",11,13.5714285714286,8.14285714285714,3.14285714285714,2.14285714285714
"1989-11-05",12,15.2857142857143,6.28571428571429,2.14285714285714,2.71428571428571
"1989-11-12",12.7142857142857,15.8571428571429,10.2857142857143,4.14285714285714,2.14285714285714
"1989-11-19",13.8571428571429,16,9.85714285714286,3.28571428571429,2.57142857142857
"1989-11-26",12.4285714285714,18,8,4.28571428571429,2.57142857142857
"1989-12-03",10.5714285714286,17.8571428571429,8,4.14285714285714,2.28571428571429
"1989-12-10",12.4285714285714,18,9.71428571428571,5.28571428571429,3.71428571428571
"1989-12-17",17.5714285714286,16,11.1428571428571,5.28571428571429,4.42857142857143
"1989-12-24",17.7142857142857,18,15.1428571428571,6.28571428571429,4.71428571428571
"1989-12-31",16.2857142857143,22.4285714285714,16.7142857142857,12.1428571428571,4.57142857142857
"1990-01-07",18.4285714285714,22.2857142857143,21.2857142857143,15.1428571428571,5.85714285714286
"1990-01-14",22.1428571428571,23.4285714285714,19,11,5
"1990-01-21",21,24.7142857142857,13.8571428571429,7.57142857142857,3.71428571428571
"1990-01-28",21.1428571428571,27.7142857142857,11.8571428571429,7.14285714285714,3.71428571428571
"1990-02-04",21.7142857142857,22.5714285714286,11.5714285714286,5.57142857142857,4.14285714285714
"1990-02-11",18,24.2857142857143,10.2857142857143,5,3.71428571428571
"1990-02-18",18.7142857142857,21.4285714285714,12,5.71428571428571,4.14285714285714
"1990-02-25",21.1428571428571,19.7142857142857,8.57142857142857,5.28571428571429,3
"1990-03-04",16.8571428571429,19.8571428571429,9.71428571428571,3.71428571428571,2
"1990-03-11",13.5714285714286,18,8.85714285714286,4.71428571428571,2.57142857142857
"1990-03-18",12.5714285714286,17.5714285714286,10.2857142857143,4.14285714285714,2.28571428571429
"1990-03-25",12.7142857142857,16.7142857142857,10.1428571428571,5.57142857142857,2.85714285714286
"1990-04-01",9.57142857142857,17.2857142857143,9,3.85714285714286,2.57142857142857
"1990-04-08",14.8571428571429,15.5714285714286,7.42857142857143,3.14285714285714,4.14285714285714
"1990-04-15",14.2857142857143,16.5714285714286,8.28571428571429,4.42857142857143,3.71428571428571
"1990-04-22",12.5714285714286,16.4285714285714,7.42857142857143,4.57142857142857,2.85714285714286
"1990-04-29",14.7142857142857,15.1428571428571,9.57142857142857,3,2
"1990-05-06",12.5714285714286,15.5714285714286,8.71428571428571,4.28571428571429,2.42857142857143
"1990-05-13",12.2857142857143,13.7142857142857,8.57142857142857,2.42857142857143,2.85714285714286
"1990-05-20",11.7142857142857,16.5714285714286,8.57142857142857,3.71428571428571,2
"1990-05-27",12.5714285714286,14.1428571428571,8.14285714285714,3.57142857142857,2.14285714285714
"1990-06-03",12.8571428571429,15,11.1428571428571,4,3.57142857142857
"1990-06-10",11.1428571428571,15.1428571428571,9.42857142857143,3.57142857142857,3.71428571428571
"1990-06-17",8.71428571428571,11.5714285714286,9.42857142857143,3.57142857142857,1.57142857142857
"1990-06-24",9.71428571428571,13.7142857142857,7.14285714285714,3,2.14285714285714
"1990-07-01",13,15.1428571428571,9.14285714285714,2.71428571428571,3.14285714285714
"1990-07-08",12,13,5.85714285714286,1.71428571428571,2.42857142857143
"1990-07-15",10.5714285714286,12.8571428571429,9.28571428571429,2.85714285714286,2.14285714285714
"1990-07-22",13,13.2857142857143,5,2.42857142857143,2.57142857142857
"1990-07-29",11,14.2857142857143,7.85714285714286,3.71428571428571,2.42857142857143
"1990-08-05",10,11.2857142857143,7,2.42857142857143,2.14285714285714
"1990-08-12",11.2857142857143,14.4285714285714,9.14285714285714,3,3.14285714285714
"1990-08-19",11.1428571428571,12.7142857142857,5.57142857142857,3,2.71428571428571
"1990-08-26",12.2857142857143,12.1428571428571,8,3.28571428571429,2.28571428571429
"1990-09-02",11.1428571428571,11,10.5714285714286,3.57142857142857,1.85714285714286
"1990-09-09",11.1428571428571,13.5714285714286,7.42857142857143,3.42857142857143,2
"1990-09-16",11.1428571428571,12.4285714285714,6.28571428571429,3.57142857142857,2.71428571428571
"1990-09-23",11.1428571428571,13,5.42857142857143,2.71428571428571,2.42857142857143
"1990-09-30",12.1428571428571,17,7.14285714285714,2.42857142857143,2.71428571428571
"1990-10-07",11.7142857142857,13.7142857142857,8.14285714285714,3.14285714285714,2.14285714285714
"1990-10-14",10.2857142857143,14.4285714285714,8.57142857142857,2.28571428571429,2.14285714285714
"1990-10-21",11.2857142857143,14.1428571428571,8.28571428571429,2.57142857142857,2.71428571428571
"1990-10-28",13.4285714285714,15.2857142857143,9.28571428571429,2.85714285714286,1.85714285714286
"1990-11-04",11.7142857142857,10.4285714285714,9.71428571428571,2.28571428571429,1.57142857142857
"1990-11-11",12,14.7142857142857,9.71428571428571,2.57142857142857,2.42857142857143
"1990-11-18",10.8571428571429,13.5714285714286,8.71428571428571,4.71428571428571,3
"1990-11-25",12.7142857142857,15.4285714285714,9.28571428571429,4.42857142857143,2.42857142857143
"1990-12-02",12.7142857142857,15,8,4.14285714285714,2.85714285714286
"1990-12-09",15.4285714285714,18.1428571428571,8.28571428571429,3.14285714285714,3.28571428571429
"1990-12-16",15,17.4285714285714,8.14285714285714,4,3.57142857142857
"1990-12-23",14.1428571428571,17.7142857142857,8.28571428571429,4,2.71428571428571
"1990-12-30",16.4285714285714,20.7142857142857,11.4285714285714,5.42857142857143,3.28571428571429
"1991-01-06",17.2857142857143,18.8571428571429,9.85714285714286,3.14285714285714,2.57142857142857
"1991-01-13",17,20.1428571428571,8.57142857142857,3.14285714285714,3.85714285714286
"1991-01-20",15.1428571428571,22.8571428571429,9.57142857142857,5.85714285714286,3.14285714285714
"1991-01-27",15.2857142857143,17.2857142857143,12.7142857142857,3.71428571428571,3.71428571428571
"1991-02-03",14,17.8571428571429,9.85714285714286,4.14285714285714,3.85714285714286
"1991-02-10",15,17.7142857142857,13.1428571428571,3.57142857142857,3.71428571428571
"1991-02-17",16,13,11.8571428571429,4.85714285714286,2.57142857142857
"1991-02-24",15.1428571428571,14.8571428571429,10.5714285714286,4.71428571428571,2.42857142857143
"1991-03-03",16.4285714285714,14.8571428571429,12.7142857142857,4.14285714285714,3.57142857142857
"1991-03-10",12.8571428571429,16.5714285714286,12.8571428571429,5.42857142857143,2.28571428571429
"1991-03-17",12.4285714285714,14.8571428571429,9.57142857142857,6.14285714285714,2
"1991-03-24",15.4285714285714,13.8571428571429,10.2857142857143,5.85714285714286,2.71428571428571
"1991-03-31",14.4285714285714,13.4285714285714,10.5714285714286,5.14285714285714,2
"1991-04-07",15.4285714285714,13.8571428571429,8.57142857142857,4.71428571428571,2.57142857142857
"1991-04-14",13.1428571428571,15.2857142857143,8,4.28571428571429,3.42857142857143
"1991-04-21",14.1428571428571,13.7142857142857,7.28571428571429,3.57142857142857,2.57142857142857
"1991-04-28",12.7142857142857,13.7142857142857,10.2857142857143,4,3.42857142857143
"1991-05-05",14.7142857142857,15,9.28571428571429,4.57142857142857,2.71428571428571
"1991-05-12",13.8571428571429,13.7142857142857,10.1428571428571,5.14285714285714,3.14285714285714
"1991-05-19",12.7142857142857,13.1428571428571,7.28571428571429,4.42857142857143,2.14285714285714
"1991-05-26",9.28571428571429,12,7.28571428571429,3.71428571428571,3.14285714285714
"1991-06-02",9.71428571428571,14.8571428571429,9.42857142857143,4,3
"1991-06-09",14,14.1428571428571,8.85714285714286,5.42857142857143,1.28571428571429
"1991-06-16",12.7142857142857,12.4285714285714,8.14285714285714,5.57142857142857,3.28571428571429
"1991-06-23",12.1428571428571,14.1428571428571,6.57142857142857,5,2.42857142857143
"1991-06-30",11.1428571428571,12.4285714285714,9,2.42857142857143,1.57142857142857
"1991-07-07",11.2857142857143,12.1428571428571,10.7142857142857,4.57142857142857,1.14285714285714
"1991-07-14",11.1428571428571,12.1428571428571,5,3,3
"1991-07-21",13.1428571428571,13.1428571428571,7.28571428571429,3,3
"1991-07-28",11.5714285714286,12.2857142857143,7.85714285714286,2.42857142857143,2.71428571428571
"1991-08-04",9.71428571428571,13.7142857142857,7.14285714285714,2.85714285714286,2.57142857142857
"1991-08-11",9,12.1428571428571,7.57142857142857,3.28571428571429,2.28571428571429
"1991-08-18",11.1428571428571,12.1428571428571,7.71428571428571,3.42857142857143,2.14285714285714
"1991-08-25",11.1428571428571,15.8571428571429,7.71428571428571,2.85714285714286,2.85714285714286
"1991-09-01",12,14.4285714285714,7.71428571428571,3.57142857142857,3.14285714285714
"1991-09-08",11,13.2857142857143,7.14285714285714,5,3
"1991-09-15",11.7142857142857,12.2857142857143,8.57142857142857,3.14285714285714,2.42857142857143
"1991-09-22",9,13.1428571428571,7.14285714285714,3.42857142857143,2.42857142857143
"1991-09-29",9.42857142857143,11.7142857142857,7.85714285714286,4.42857142857143,2.57142857142857
"1991-10-06",10,11.8571428571429,7.28571428571429,4.42857142857143,1.57142857142857
"1991-10-13",10.7142857142857,11.4285714285714,8.14285714285714,2.28571428571429,2.85714285714286
"1991-10-20",10.1428571428571,12.1428571428571,9.28571428571429,4.57142857142857,2.14285714285714
"1991-10-27",10.7142857142857,12.4285714285714,9.85714285714286,3.14285714285714,2.42857142857143
"1991-11-03",11.1428571428571,13.1428571428571,8.28571428571429,3.57142857142857,2.42857142857143
"1991-11-10",9.57142857142857,16.1428571428571,11.5714285714286,4,3.28571428571429
"1991-11-17",11.8571428571429,15.1428571428571,7,3.71428571428571,2.42857142857143
"1991-11-24",14.2857142857143,10.8571428571429,9.85714285714286,3.42857142857143,3.85714285714286
"1991-12-01",13.7142857142857,16.1428571428571,9,5.71428571428571,3.71428571428571
"1991-12-08",18.5714285714286,13.4285714285714,12.7142857142857,5.14285714285714,4.28571428571429
"1991-12-15",16.2857142857143,13.2857142857143,12.4285714285714,3.57142857142857,3.14285714285714
"1991-12-22",19.2857142857143,15.8571428571429,14.5714285714286,5.14285714285714,3.71428571428571
"1991-12-29",22.5714285714286,19.7142857142857,13.2857142857143,6.42857142857143,3
"1992-01-05",25,19.4285714285714,14.5714285714286,7.28571428571429,4
"1992-01-12",25,17.4285714285714,13.8571428571429,5.57142857142857,3.85714285714286
"1992-01-19",25.2857142857143,19.7142857142857,11.7142857142857,5.85714285714286,3.85714285714286
"1992-01-26",19.1428571428571,20.1428571428571,10.4285714285714,5.28571428571429,3.14285714285714
"1992-02-02",20.4285714285714,17.7142857142857,9,4.14285714285714,2.85714285714286
"1992-02-09",20.1428571428571,16.4285714285714,11.1428571428571,5.14285714285714,2.85714285714286
"1992-02-16",16.5714285714286,17.7142857142857,10.1428571428571,4.71428571428571,3.42857142857143
"1992-02-23",15.8571428571429,14.2857142857143,10.2857142857143,5,3.57142857142857
"1992-03-01",18.4285714285714,13.5714285714286,9.71428571428571,4.57142857142857,2.71428571428571
"1992-03-08",16.5714285714286,13.5714285714286,8.57142857142857,5.71428571428571,2.14285714285714
"1992-03-15",16.4285714285714,14,8.42857142857143,5.14285714285714,2.57142857142857
"1992-03-22",13.2857142857143,14.4285714285714,10.1428571428571,5.42857142857143,3.14285714285714
"1992-03-29",12.8571428571429,14.5714285714286,9,3.57142857142857,2.42857142857143
"1992-04-05",14,14,9,3.14285714285714,2.71428571428571
"1992-04-12",14.2857142857143,12.7142857142857,6.85714285714286,3.85714285714286,4.14285714285714
"1992-04-19",14.8571428571429,10.1428571428571,9.28571428571429,5,3.14285714285714
"1992-04-26",17.2857142857143,12.4285714285714,8.85714285714286,3.85714285714286,2.71428571428571
"1992-05-03",12.4285714285714,13,10.7142857142857,2.57142857142857,2.42857142857143
"1992-05-10",13.1428571428571,10.8571428571429,7.71428571428571,3.57142857142857,3.57142857142857
"1992-05-17",12,10.8571428571429,6.85714285714286,4.14285714285714,3
"1992-05-24",10,12.5714285714286,8.42857142857143,4.42857142857143,3.14285714285714
"1992-05-31",13.4285714285714,11,9.14285714285714,4.71428571428571,2.71428571428571
"1992-06-07",10.4285714285714,11.7142857142857,8,4.57142857142857,3
"1992-06-14",10.4285714285714,13.4285714285714,6.42857142857143,4.28571428571429,2.71428571428571
"1992-06-21",11.5714285714286,11.7142857142857,11,3.85714285714286,2.14285714285714
"1992-06-28",10,9.71428571428571,8.28571428571429,3.42857142857143,2.42857142857143
"1992-07-05",12.2857142857143,9,8.71428571428571,4.85714285714286,2.57142857142857
"1992-07-12",11.7142857142857,10.4285714285714,7.28571428571429,3.42857142857143,1.85714285714286
"1992-07-19",12.1428571428571,13.1428571428571,7.57142857142857,3,2
"1992-07-26",12.4285714285714,8.85714285714286,6.85714285714286,3.57142857142857,3.28571428571429
"1992-08-02",10.5714285714286,12.2857142857143,8,4.14285714285714,1.42857142857143
"1992-08-09",11.4285714285714,11.5714285714286,7.71428571428571,3.71428571428571,1.85714285714286
"1992-08-16",12.4285714285714,9.57142857142857,6.14285714285714,3.28571428571429,2
"1992-08-23",12.1428571428571,9.71428571428571,7,2.85714285714286,1.71428571428571
"1992-08-30",13,10.4285714285714,6.42857142857143,3.85714285714286,2.42857142857143
"1992-09-06",11.5714285714286,9.71428571428571,7.85714285714286,3.85714285714286,1.71428571428571
"1992-09-13",11.7142857142857,13,6.57142857142857,2.85714285714286,1.71428571428571
"1992-09-20",13.1428571428571,10.5714285714286,6.71428571428571,3,2
"1992-09-27",9.42857142857143,9.42857142857143,6.85714285714286,3,2.85714285714286
"1992-10-04",10.1428571428571,10.5714285714286,7.85714285714286,3.57142857142857,3.28571428571429
"1992-10-11",10.5714285714286,11.4285714285714,10,4.28571428571429,2.28571428571429
"1992-10-18",13.5714285714286,10.4285714285714,7.71428571428571,3.57142857142857,3.71428571428571
"1992-10-25",11.2857142857143,14,8.42857142857143,2.57142857142857,1.57142857142857
"1992-11-01",9,12.8571428571429,9.14285714285714,4.85714285714286,1.85714285714286
"1992-11-08",11.5714285714286,12.1428571428571,7.28571428571429,3.14285714285714,2.85714285714286
"1992-11-15",12.2857142857143,12,8.85714285714286,3,1.85714285714286
"1992-11-22",14.4285714285714,13.2857142857143,7.14285714285714,4.14285714285714,1.85714285714286
"1992-11-29",10.1428571428571,11.8571428571429,9.14285714285714,3.71428571428571,2.28571428571429
"1992-12-06",14.1428571428571,11.1428571428571,9.28571428571429,5.14285714285714,3.42857142857143
"1992-12-13",15.5714285714286,11.5714285714286,9,6.57142857142857,3.28571428571429
"1992-12-20",13.5714285714286,13.8571428571429,10.1428571428571,5.28571428571429,2.14285714285714
"1992-12-27",14.2857142857143,10,6.85714285714286,4.57142857142857,3.42857142857143
"1993-01-03",14.1428571428571,16.4285714285714,10.4285714285714,5,3.28571428571429
"1993-01-10",19.1428571428571,15.8571428571429,9,6.71428571428571,4
"1993-01-17",18.5714285714286,13.8571428571429,9.28571428571429,4.85714285714286,4.28571428571429
"1993-01-24",18.7142857142857,14.5714285714286,11.1428571428571,6,3.42857142857143
"1993-01-31",15.1428571428571,16,8.42857142857143,4.42857142857143,3.71428571428571
